,iso_code,location,date,total_cases,total_deaths
20740,ERI,Eritrea,2020-02-22,0,0
20741,ERI,Eritrea,2020-02-23,0,0
20742,ERI,Eritrea,2020-02-24,0,0
20743,ERI,Eritrea,2020-02-25,0,0
20744,ERI,Eritrea,2020-02-26,0,0
20745,ERI,Eritrea,2020-02-27,0,0
20746,ERI,Eritrea,2020-02-28,0,0
20747,ERI,Eritrea,2020-02-29,0,0
20748,ERI,Eritrea,2020-03-01,0,0
20749,ERI,Eritrea,2020-03-02,0,0
20750,ERI,Eritrea,2020-03-03,0,0
20751,ERI,Eritrea,2020-03-04,0,0
20752,ERI,Eritrea,2020-03-05,0,0
20753,ERI,Eritrea,2020-03-06,0,0
20754,ERI,Eritrea,2020-03-07,0,0
20755,ERI,Eritrea,2020-03-08,0,0
20756,ERI,Eritrea,2020-03-09,0,0
20757,ERI,Eritrea,2020-03-10,0,0
20758,ERI,Eritrea,2020-03-11,0,0
20759,ERI,Eritrea,2020-03-12,0,0
20760,ERI,Eritrea,2020-03-13,0,0
20761,ERI,Eritrea,2020-03-14,0,0
20762,ERI,Eritrea,2020-03-15,0,0
20763,ERI,Eritrea,2020-03-16,0,0
20764,ERI,Eritrea,2020-03-17,0,0
20765,ERI,Eritrea,2020-03-18,0,0
20766,ERI,Eritrea,2020-03-19,0,0
20767,ERI,Eritrea,2020-03-20,0,0
20768,ERI,Eritrea,2020-03-21,0,0
20769,ESH,Western Sahara,2020-01-01,0,0
20770,ESH,Western Sahara,2020-01-02,0,0
20771,ESH,Western Sahara,2020-01-03,0,0
20772,ESH,Western Sahara,2020-01-04,0,0
20773,ESH,Western Sahara,2020-01-05,0,0
20774,ESH,Western Sahara,2020-01-06,0,0
20775,ESH,Western Sahara,2020-01-07,0,0
20776,ESH,Western Sahara,2020-01-08,0,0
20777,ESH,Western Sahara,2020-01-09,0,0
20778,ESH,Western Sahara,2020-01-10,0,0
20779,ESH,Western Sahara,2020-01-11,0,0
20780,ESH,Western Sahara,2020-01-12,0,0
20781,ESH,Western Sahara,2020-01-13,0,0
20782,ESH,Western Sahara,2020-01-14,0,0
20783,ESH,Western Sahara,2020-01-15,0,0
20784,ESH,Western Sahara,2020-01-16,0,0
20785,ESH,Western Sahara,2020-01-17,0,0
20786,ESH,Western Sahara,2020-01-18,0,0
20787,ESH,Western Sahara,2020-01-19,0,0
20788,ESH,Western Sahara,2020-01-20,0,0
20789,ESH,Western Sahara,2020-01-21,0,0
20790,ESH,Western Sahara,2020-01-22,0,0
20791,ESH,Western Sahara,2020-01-23,0,0
20792,ESH,Western Sahara,2020-01-24,0,0
20793,ESH,Western Sahara,2020-01-25,0,0
20794,ESH,Western Sahara,2020-01-26,0,0
20795,ESH,Western Sahara,2020-01-27,0,0
20796,ESH,Western Sahara,2020-01-28,0,0
20797,ESH,Western Sahara,2020-01-29,0,0
20798,ESH,Western Sahara,2020-01-30,0,0
20799,ESH,Western Sahara,2020-01-31,0,0
20800,ESH,Western Sahara,2020-02-01,0,0
20801,ESH,Western Sahara,2020-02-02,0,0
20802,ESH,Western Sahara,2020-02-03,0,0
20803,ESH,Western Sahara,2020-02-04,0,0
20804,ESH,Western Sahara,2020-02-05,0,0
20805,ESH,Western Sahara,2020-02-06,0,0
20806,ESH,Western Sahara,2020-02-07,0,0
20807,ESH,Western Sahara,2020-02-08,0,0
20808,ESH,Western Sahara,2020-02-09,0,0
20809,ESH,Western Sahara,2020-02-10,0,0
20810,ESH,Western Sahara,2020-02-11,0,0
20811,ESH,Western Sahara,2020-02-12,0,0
20812,ESH,Western Sahara,2020-02-13,0,0
20813,ESH,Western Sahara,2020-02-14,0,0
20814,ESH,Western Sahara,2020-02-15,0,0
20815,ESH,Western Sahara,2020-02-16,0,0
20816,ESH,Western Sahara,2020-02-17,0,0
20817,ESH,Western Sahara,2020-02-18,0,0
20818,ESH,Western Sahara,2020-02-19,0,0
20819,ESH,Western Sahara,2020-02-20,0,0
20820,ESH,Western Sahara,2020-02-21,0,0
20821,ESH,Western Sahara,2020-02-22,0,0
20822,ESH,Western Sahara,2020-02-23,0,0
20823,ESH,Western Sahara,2020-02-24,0,0
20824,ESH,Western Sahara,2020-02-25,0,0
20825,ESH,Western Sahara,2020-02-26,0,0
20826,ESH,Western Sahara,2020-02-27,0,0
20827,ESH,Western Sahara,2020-02-28,0,0
20828,ESH,Western Sahara,2020-02-29,0,0
20829,ESH,Western Sahara,2020-03-01,0,0
20830,ESH,Western Sahara,2020-03-02,0,0
20831,ESH,Western Sahara,2020-03-03,0,0
20832,ESH,Western Sahara,2020-03-04,0,0
20833,ESH,Western Sahara,2020-03-05,0,0
20834,ESH,Western Sahara,2020-03-06,0,0
20835,ESH,Western Sahara,2020-03-07,0,0
20836,ESH,Western Sahara,2020-03-08,0,0
20837,ESH,Western Sahara,2020-03-09,0,0
20838,ESH,Western Sahara,2020-03-10,0,0
20839,ESH,Western Sahara,2020-03-11,0,0
20840,ESH,Western Sahara,2020-03-12,0,0
20841,ESH,Western Sahara,2020-03-13,0,0
20842,ESH,Western Sahara,2020-03-14,0,0
20843,ESH,Western Sahara,2020-03-15,0,0
20844,ESH,Western Sahara,2020-03-16,0,0
20845,ESH,Western Sahara,2020-03-17,0,0
20846,ESH,Western Sahara,2020-03-18,0,0
20847,ESH,Western Sahara,2020-03-19,0,0
20848,ESH,Western Sahara,2020-03-20,0,0
20849,ESH,Western Sahara,2020-03-21,0,0
20850,ESH,Western Sahara,2020-03-22,0,0
20851,ESH,Western Sahara,2020-03-23,0,0
20852,ESH,Western Sahara,2020-03-24,0,0
20853,ESH,Western Sahara,2020-03-25,0,0
20854,ESH,Western Sahara,2020-03-26,0,0
20855,ESH,Western Sahara,2020-03-27,0,0
20856,ESH,Western Sahara,2020-03-28,0,0
20857,ESH,Western Sahara,2020-03-29,0,0
20858,ESH,Western Sahara,2020-03-30,0,0
20859,ESH,Western Sahara,2020-03-31,0,0
20860,ESH,Western Sahara,2020-04-01,0,0
20861,ESH,Western Sahara,2020-04-02,0,0
20862,ESH,Western Sahara,2020-04-03,0,0
20863,ESH,Western Sahara,2020-04-04,0,0
20864,ESH,Western Sahara,2020-04-05,0,0
20865,ESH,Western Sahara,2020-04-06,0,0
20866,ESH,Western Sahara,2020-04-07,0,0
20867,ESH,Western Sahara,2020-04-08,0,0
20868,ESH,Western Sahara,2020-04-09,0,0
20869,ESH,Western Sahara,2020-04-10,0,0
20870,ESH,Western Sahara,2020-04-11,0,0
20871,ESH,Western Sahara,2020-04-12,0,0
20872,ESH,Western Sahara,2020-04-13,0,0
20873,ESH,Western Sahara,2020-04-14,0,0
20874,ESH,Western Sahara,2020-04-15,0,0
20875,ESH,Western Sahara,2020-04-16,0,0
20876,ESH,Western Sahara,2020-04-17,0,0
20877,ESH,Western Sahara,2020-04-18,0,0
20878,ESH,Western Sahara,2020-04-19,0,0
20879,ESH,Western Sahara,2020-04-20,0,0
20880,ESH,Western Sahara,2020-04-21,0,0
20881,ESH,Western Sahara,2020-04-22,0,0
20882,ESH,Western Sahara,2020-04-23,0,0
20883,ESH,Western Sahara,2020-04-24,0,0
20884,ESH,Western Sahara,2020-04-25,0,0
20885,ETH,Ethiopia,2020-01-01,0,0
20886,ETH,Ethiopia,2020-01-02,0,0
20887,ETH,Ethiopia,2020-01-03,0,0
20888,ETH,Ethiopia,2020-01-04,0,0
20889,ETH,Ethiopia,2020-01-05,0,0
20890,ETH,Ethiopia,2020-01-06,0,0
20891,ETH,Ethiopia,2020-01-07,0,0
20892,ETH,Ethiopia,2020-01-08,0,0
20893,ETH,Ethiopia,2020-01-09,0,0
20894,ETH,Ethiopia,2020-01-10,0,0
20895,ETH,Ethiopia,2020-01-11,0,0
20896,ETH,Ethiopia,2020-01-12,0,0
20897,ETH,Ethiopia,2020-01-13,0,0
20898,ETH,Ethiopia,2020-01-14,0,0
20899,ETH,Ethiopia,2020-01-15,0,0
20900,ETH,Ethiopia,2020-01-16,0,0
20901,ETH,Ethiopia,2020-01-17,0,0
20902,ETH,Ethiopia,2020-01-18,0,0
20903,ETH,Ethiopia,2020-01-19,0,0
20904,ETH,Ethiopia,2020-01-20,0,0
20905,ETH,Ethiopia,2020-01-21,0,0
20906,ETH,Ethiopia,2020-01-22,0,0
20907,ETH,Ethiopia,2020-01-23,0,0
20908,ETH,Ethiopia,2020-01-24,0,0
20909,ETH,Ethiopia,2020-01-25,0,0
20910,ETH,Ethiopia,2020-01-26,0,0
20911,ETH,Ethiopia,2020-01-27,0,0
20912,ETH,Ethiopia,2020-01-28,0,0
20913,ETH,Ethiopia,2020-01-29,0,0
20914,ETH,Ethiopia,2020-01-30,0,0
20915,ETH,Ethiopia,2020-01-31,0,0
20916,ETH,Ethiopia,2020-02-01,0,0
20917,ETH,Ethiopia,2020-02-02,0,0
20918,ETH,Ethiopia,2020-02-03,0,0
20919,ETH,Ethiopia,2020-02-04,0,0
20920,ETH,Ethiopia,2020-02-05,0,0
20921,ETH,Ethiopia,2020-02-06,0,0
20922,ETH,Ethiopia,2020-02-07,0,0
20923,ETH,Ethiopia,2020-02-08,0,0
20924,ETH,Ethiopia,2020-02-09,0,0
20925,ETH,Ethiopia,2020-02-10,0,0
20926,ETH,Ethiopia,2020-02-11,0,0
20927,ETH,Ethiopia,2020-02-12,0,0
20928,ETH,Ethiopia,2020-02-13,0,0
20929,ETH,Ethiopia,2020-02-14,0,0
20930,ETH,Ethiopia,2020-02-15,0,0
20931,ETH,Ethiopia,2020-02-16,0,0
20932,ETH,Ethiopia,2020-02-17,0,0
20933,ETH,Ethiopia,2020-02-18,0,0
20934,ETH,Ethiopia,2020-02-19,0,0
20935,ETH,Ethiopia,2020-02-20,0,0
20936,ETH,Ethiopia,2020-02-21,0,0
20937,ETH,Ethiopia,2020-02-22,0,0
20938,ETH,Ethiopia,2020-02-23,0,0
20939,ETH,Ethiopia,2020-02-24,0,0
20940,ETH,Ethiopia,2020-02-25,0,0
20941,ETH,Ethiopia,2020-02-26,0,0
20942,ETH,Ethiopia,2020-02-27,0,0
20943,ETH,Ethiopia,2020-02-28,0,0
20944,ETH,Ethiopia,2020-02-29,0,0
20945,ETH,Ethiopia,2020-03-01,0,0
20946,ETH,Ethiopia,2020-03-02,0,0
20947,ETH,Ethiopia,2020-03-03,0,0
20948,ETH,Ethiopia,2020-03-04,0,0
20949,ETH,Ethiopia,2020-03-05,0,0
20950,ETH,Ethiopia,2020-03-06,0,0
20951,ETH,Ethiopia,2020-03-07,0,0
20952,ETH,Ethiopia,2020-03-08,0,0
20953,ETH,Ethiopia,2020-03-09,0,0
20954,ETH,Ethiopia,2020-03-10,0,0
20955,ETH,Ethiopia,2020-03-11,0,0
20956,ETH,Ethiopia,2020-03-12,0,0
20957,ETH,Ethiopia,2020-03-13,0,0
20958,FJI,Fiji,2020-01-01,0,0
20959,FJI,Fiji,2020-01-02,0,0
20960,FJI,Fiji,2020-01-03,0,0
20961,FJI,Fiji,2020-01-04,0,0
20962,FJI,Fiji,2020-01-05,0,0
20963,FJI,Fiji,2020-01-06,0,0
20964,FJI,Fiji,2020-01-07,0,0
20965,FJI,Fiji,2020-01-08,0,0
20966,FJI,Fiji,2020-01-09,0,0
20967,FJI,Fiji,2020-01-10,0,0
20968,FJI,Fiji,2020-01-11,0,0
20969,FJI,Fiji,2020-01-12,0,0
20970,FJI,Fiji,2020-01-13,0,0
20971,FJI,Fiji,2020-01-14,0,0
20972,FJI,Fiji,2020-01-15,0,0
20973,FJI,Fiji,2020-01-16,0,0
20974,FJI,Fiji,2020-01-17,0,0
20975,FJI,Fiji,2020-01-18,0,0
20976,FJI,Fiji,2020-01-19,0,0
20977,FJI,Fiji,2020-01-20,0,0
20978,FJI,Fiji,2020-01-21,0,0
20979,FJI,Fiji,2020-01-22,0,0
20980,FJI,Fiji,2020-01-23,0,0
20981,FJI,Fiji,2020-01-24,0,0
20982,FJI,Fiji,2020-01-25,0,0
20983,FJI,Fiji,2020-01-26,0,0
20984,FJI,Fiji,2020-01-27,0,0
20985,FJI,Fiji,2020-01-28,0,0
20986,FJI,Fiji,2020-01-29,0,0
20987,FJI,Fiji,2020-01-30,0,0
20988,FJI,Fiji,2020-01-31,0,0
20989,FJI,Fiji,2020-02-01,0,0
20990,FJI,Fiji,2020-02-02,0,0
20991,FJI,Fiji,2020-02-03,0,0
20992,FJI,Fiji,2020-02-04,0,0
20993,FJI,Fiji,2020-02-05,0,0
20994,FJI,Fiji,2020-02-06,0,0
20995,FJI,Fiji,2020-02-07,0,0
20996,FJI,Fiji,2020-02-08,0,0
20997,FJI,Fiji,2020-02-09,0,0
20998,FJI,Fiji,2020-02-10,0,0
20999,FJI,Fiji,2020-02-11,0,0
21000,FJI,Fiji,2020-02-12,0,0
21001,FJI,Fiji,2020-02-13,0,0
21002,FJI,Fiji,2020-02-14,0,0
21003,FJI,Fiji,2020-02-15,0,0
21004,FJI,Fiji,2020-02-16,0,0
21005,FJI,Fiji,2020-02-17,0,0
21006,FJI,Fiji,2020-02-18,0,0
21007,FJI,Fiji,2020-02-19,0,0
21008,FJI,Fiji,2020-02-20,0,0
21009,FJI,Fiji,2020-02-21,0,0
21010,FJI,Fiji,2020-02-22,0,0
21011,FJI,Fiji,2020-02-23,0,0
21012,FJI,Fiji,2020-02-24,0,0
21013,FJI,Fiji,2020-02-25,0,0
21014,FJI,Fiji,2020-02-26,0,0
21015,FJI,Fiji,2020-02-27,0,0
21016,FJI,Fiji,2020-02-28,0,0
21017,FJI,Fiji,2020-02-29,0,0
21018,FJI,Fiji,2020-03-01,0,0
21019,FJI,Fiji,2020-03-02,0,0
21020,FJI,Fiji,2020-03-03,0,0
21021,FJI,Fiji,2020-03-04,0,0
21022,FJI,Fiji,2020-03-05,0,0
21023,FJI,Fiji,2020-03-06,0,0
21024,FJI,Fiji,2020-03-07,0,0
21025,FJI,Fiji,2020-03-08,0,0
21026,FJI,Fiji,2020-03-09,0,0
21027,FJI,Fiji,2020-03-10,0,0
21028,FJI,Fiji,2020-03-11,0,0
21029,FJI,Fiji,2020-03-12,0,0
21030,FJI,Fiji,2020-03-13,0,0
21031,FJI,Fiji,2020-03-14,0,0
21032,FJI,Fiji,2020-03-15,0,0
21033,FJI,Fiji,2020-03-16,0,0
21034,FJI,Fiji,2020-03-17,0,0
21035,FJI,Fiji,2020-03-18,0,0
21036,FJI,Fiji,2020-03-19,0,0
21037,FLK,Falkland Islands,2020-01-01,0,0
21038,FLK,Falkland Islands,2020-01-02,0,0
21039,FLK,Falkland Islands,2020-01-03,0,0
21040,FLK,Falkland Islands,2020-01-04,0,0
21041,FLK,Falkland Islands,2020-01-05,0,0
21042,FLK,Falkland Islands,2020-01-06,0,0
21043,FLK,Falkland Islands,2020-01-07,0,0
21044,FLK,Falkland Islands,2020-01-08,0,0
21045,FLK,Falkland Islands,2020-01-09,0,0
21046,FLK,Falkland Islands,2020-01-10,0,0
21047,FLK,Falkland Islands,2020-01-11,0,0
21048,FLK,Falkland Islands,2020-01-12,0,0
21049,FLK,Falkland Islands,2020-01-13,0,0
21050,FLK,Falkland Islands,2020-01-14,0,0
21051,FLK,Falkland Islands,2020-01-15,0,0
21052,FLK,Falkland Islands,2020-01-16,0,0
21053,FLK,Falkland Islands,2020-01-17,0,0
21054,FLK,Falkland Islands,2020-01-18,0,0
21055,FLK,Falkland Islands,2020-01-19,0,0
21056,FLK,Falkland Islands,2020-01-20,0,0
21057,FLK,Falkland Islands,2020-01-21,0,0
21058,FLK,Falkland Islands,2020-01-22,0,0
21059,FLK,Falkland Islands,2020-01-23,0,0
21060,FLK,Falkland Islands,2020-01-24,0,0
21061,FLK,Falkland Islands,2020-01-25,0,0
21062,FLK,Falkland Islands,2020-01-26,0,0
21063,FLK,Falkland Islands,2020-01-27,0,0
21064,FLK,Falkland Islands,2020-01-28,0,0
21065,FLK,Falkland Islands,2020-01-29,0,0
21066,FLK,Falkland Islands,2020-01-30,0,0
21067,FLK,Falkland Islands,2020-01-31,0,0
21068,FLK,Falkland Islands,2020-02-01,0,0
21069,FLK,Falkland Islands,2020-02-02,0,0
21070,FLK,Falkland Islands,2020-02-03,0,0
21071,FLK,Falkland Islands,2020-02-04,0,0
21072,FLK,Falkland Islands,2020-02-05,0,0
21073,FLK,Falkland Islands,2020-02-06,0,0
21074,FLK,Falkland Islands,2020-02-07,0,0
21075,FLK,Falkland Islands,2020-02-08,0,0
21076,FLK,Falkland Islands,2020-02-09,0,0
21077,FLK,Falkland Islands,2020-02-10,0,0
21078,FLK,Falkland Islands,2020-02-11,0,0
21079,FLK,Falkland Islands,2020-02-12,0,0
21080,FLK,Falkland Islands,2020-02-13,0,0
21081,FLK,Falkland Islands,2020-02-14,0,0
21082,FLK,Falkland Islands,2020-02-15,0,0
21083,FLK,Falkland Islands,2020-02-16,0,0
21084,FLK,Falkland Islands,2020-02-17,0,0
21085,FLK,Falkland Islands,2020-02-18,0,0
21086,FLK,Falkland Islands,2020-02-19,0,0
21087,FLK,Falkland Islands,2020-02-20,0,0
21088,FLK,Falkland Islands,2020-02-21,0,0
21089,FLK,Falkland Islands,2020-02-22,0,0
21090,FLK,Falkland Islands,2020-02-23,0,0
21091,FLK,Falkland Islands,2020-02-24,0,0
21092,FLK,Falkland Islands,2020-02-25,0,0
21093,FLK,Falkland Islands,2020-02-26,0,0
21094,FLK,Falkland Islands,2020-02-27,0,0
21095,FLK,Falkland Islands,2020-02-28,0,0
21096,FLK,Falkland Islands,2020-02-29,0,0
21097,FLK,Falkland Islands,2020-03-01,0,0
21098,FLK,Falkland Islands,2020-03-02,0,0
21099,FLK,Falkland Islands,2020-03-03,0,0
21100,FLK,Falkland Islands,2020-03-04,0,0
21101,FLK,Falkland Islands,2020-03-05,0,0
21102,FLK,Falkland Islands,2020-03-06,0,0
21103,FLK,Falkland Islands,2020-03-07,0,0
21104,FLK,Falkland Islands,2020-03-08,0,0
21105,FLK,Falkland Islands,2020-03-09,0,0
21106,FLK,Falkland Islands,2020-03-10,0,0
21107,FLK,Falkland Islands,2020-03-11,0,0
21108,FLK,Falkland Islands,2020-03-12,0,0
21109,FLK,Falkland Islands,2020-03-13,0,0
21110,FLK,Falkland Islands,2020-03-14,0,0
21111,FLK,Falkland Islands,2020-03-15,0,0
21112,FLK,Falkland Islands,2020-03-16,0,0
21113,FLK,Falkland Islands,2020-03-17,0,0
21114,FLK,Falkland Islands,2020-03-18,0,0
21115,FLK,Falkland Islands,2020-03-19,0,0
21116,FLK,Falkland Islands,2020-03-20,0,0
21117,FLK,Falkland Islands,2020-03-21,0,0
21118,FLK,Falkland Islands,2020-03-22,0,0
21119,FLK,Falkland Islands,2020-03-23,0,0
21120,FLK,Falkland Islands,2020-03-24,0,0
21121,FLK,Falkland Islands,2020-03-25,0,0
21122,FLK,Falkland Islands,2020-03-26,0,0
21123,FLK,Falkland Islands,2020-03-27,0,0
21124,FLK,Falkland Islands,2020-03-28,0,0
21125,FLK,Falkland Islands,2020-03-29,0,0
21126,FLK,Falkland Islands,2020-03-30,0,0
21127,FLK,Falkland Islands,2020-03-31,0,0
21128,FLK,Falkland Islands,2020-04-01,0,0
21129,FLK,Falkland Islands,2020-04-02,0,0
21130,FLK,Falkland Islands,2020-04-03,0,0
21131,FRO,Faeroe Islands,2020-01-01,0,0
21132,FRO,Faeroe Islands,2020-01-02,0,0
21133,FRO,Faeroe Islands,2020-01-03,0,0
21134,FRO,Faeroe Islands,2020-01-04,0,0
21135,FRO,Faeroe Islands,2020-01-05,0,0
21136,FRO,Faeroe Islands,2020-01-06,0,0
21137,FRO,Faeroe Islands,2020-01-07,0,0
21138,FRO,Faeroe Islands,2020-01-08,0,0
21139,FRO,Faeroe Islands,2020-01-09,0,0
21140,FRO,Faeroe Islands,2020-01-10,0,0
21141,FRO,Faeroe Islands,2020-01-11,0,0
21142,FRO,Faeroe Islands,2020-01-12,0,0
21143,FRO,Faeroe Islands,2020-01-13,0,0
21144,FRO,Faeroe Islands,2020-01-14,0,0
21145,FRO,Faeroe Islands,2020-01-15,0,0
21146,FRO,Faeroe Islands,2020-01-16,0,0
21147,FRO,Faeroe Islands,2020-01-17,0,0
21148,FRO,Faeroe Islands,2020-01-18,0,0
21149,FRO,Faeroe Islands,2020-01-19,0,0
21150,FRO,Faeroe Islands,2020-01-20,0,0
21151,FRO,Faeroe Islands,2020-01-21,0,0
21152,FRO,Faeroe Islands,2020-01-22,0,0
21153,FRO,Faeroe Islands,2020-01-23,0,0
21154,FRO,Faeroe Islands,2020-01-24,0,0
21155,FRO,Faeroe Islands,2020-01-25,0,0
21156,FRO,Faeroe Islands,2020-01-26,0,0
21157,FRO,Faeroe Islands,2020-01-27,0,0
21158,FRO,Faeroe Islands,2020-01-28,0,0
21159,FRO,Faeroe Islands,2020-01-29,0,0
21160,FRO,Faeroe Islands,2020-01-30,0,0
21161,FRO,Faeroe Islands,2020-01-31,0,0
21162,FRO,Faeroe Islands,2020-02-01,0,0
21163,FRO,Faeroe Islands,2020-02-02,0,0
21164,FRO,Faeroe Islands,2020-02-03,0,0
21165,FRO,Faeroe Islands,2020-02-04,0,0
21166,FRO,Faeroe Islands,2020-02-05,0,0
21167,FRO,Faeroe Islands,2020-02-06,0,0
21168,FRO,Faeroe Islands,2020-02-07,0,0
21169,FRO,Faeroe Islands,2020-02-08,0,0
21170,FRO,Faeroe Islands,2020-02-09,0,0
21171,FRO,Faeroe Islands,2020-02-10,0,0
21172,FRO,Faeroe Islands,2020-02-11,0,0
21173,FRO,Faeroe Islands,2020-02-12,0,0
21174,FRO,Faeroe Islands,2020-02-13,0,0
21175,FRO,Faeroe Islands,2020-02-14,0,0
21176,FRO,Faeroe Islands,2020-02-15,0,0
21177,FRO,Faeroe Islands,2020-02-16,0,0
21178,FRO,Faeroe Islands,2020-02-17,0,0
21179,FRO,Faeroe Islands,2020-02-18,0,0
21180,FRO,Faeroe Islands,2020-02-19,0,0
21181,FRO,Faeroe Islands,2020-02-20,0,0
21182,FRO,Faeroe Islands,2020-02-21,0,0
21183,FRO,Faeroe Islands,2020-02-22,0,0
21184,FRO,Faeroe Islands,2020-02-23,0,0
21185,FRO,Faeroe Islands,2020-02-24,0,0
21186,FRO,Faeroe Islands,2020-02-25,0,0
21187,FRO,Faeroe Islands,2020-02-26,0,0
21188,FRO,Faeroe Islands,2020-02-27,0,0
21189,FRO,Faeroe Islands,2020-02-28,0,0
21190,FRO,Faeroe Islands,2020-02-29,0,0
21191,FRO,Faeroe Islands,2020-03-01,0,0
21192,FRO,Faeroe Islands,2020-03-02,0,0
21193,FRO,Faeroe Islands,2020-03-03,0,0
21194,FRO,Faeroe Islands,2020-03-04,0,0
21195,FRO,Faeroe Islands,2020-03-05,0,0
21196,FRO,Faeroe Islands,2020-03-06,0,0
21197,FRO,Faeroe Islands,2020-03-07,0,0
21198,FRO,Faeroe Islands,2020-03-08,0,0
21199,FRO,Faeroe Islands,2020-03-09,0,0
21200,FRO,Faeroe Islands,2020-03-10,0,0
21201,FRO,Faeroe Islands,2020-03-11,0,0
21202,FRO,Faeroe Islands,2020-03-12,0,0
21203,FRO,Faeroe Islands,2020-03-13,0,0
21204,FRO,Faeroe Islands,2020-03-14,0,0
21205,FRO,Faeroe Islands,2020-03-15,0,0
21206,FRO,Faeroe Islands,2020-03-16,0,0
21207,FRO,Faeroe Islands,2020-03-17,0,0
21208,FRO,Faeroe Islands,2020-03-18,0,0
21209,FRO,Faeroe Islands,2020-03-19,0,0
21210,GAB,Gabon,2020-01-01,0,0
21211,GAB,Gabon,2020-01-02,0,0
21212,GAB,Gabon,2020-01-03,0,0
21213,GAB,Gabon,2020-01-04,0,0
21214,GAB,Gabon,2020-01-05,0,0
21215,GAB,Gabon,2020-01-06,0,0
21216,GAB,Gabon,2020-01-07,0,0
21217,GAB,Gabon,2020-01-08,0,0
21218,GAB,Gabon,2020-01-09,0,0
21219,GAB,Gabon,2020-01-10,0,0
21220,GAB,Gabon,2020-01-11,0,0
21221,GAB,Gabon,2020-01-12,0,0
21222,GAB,Gabon,2020-01-13,0,0
21223,GAB,Gabon,2020-01-14,0,0
21224,GAB,Gabon,2020-01-15,0,0
21225,GAB,Gabon,2020-01-16,0,0
21226,GAB,Gabon,2020-01-17,0,0
21227,GAB,Gabon,2020-01-18,0,0
21228,GAB,Gabon,2020-01-19,0,0
21229,GAB,Gabon,2020-01-20,0,0
21230,GAB,Gabon,2020-01-21,0,0
21231,GAB,Gabon,2020-01-22,0,0
21232,GAB,Gabon,2020-01-23,0,0
21233,GAB,Gabon,2020-01-24,0,0
21234,GAB,Gabon,2020-01-25,0,0
21235,GAB,Gabon,2020-01-26,0,0
21236,GAB,Gabon,2020-01-27,0,0
21237,GAB,Gabon,2020-01-28,0,0
21238,GAB,Gabon,2020-01-29,0,0
21239,GAB,Gabon,2020-01-30,0,0
21240,GAB,Gabon,2020-01-31,0,0
21241,GAB,Gabon,2020-02-01,0,0
21242,GAB,Gabon,2020-02-02,0,0
21243,GAB,Gabon,2020-02-03,0,0
21244,GAB,Gabon,2020-02-04,0,0
21245,GAB,Gabon,2020-02-05,0,0
21246,GAB,Gabon,2020-02-06,0,0
21247,GAB,Gabon,2020-02-07,0,0
21248,GAB,Gabon,2020-02-08,0,0
21249,GAB,Gabon,2020-02-09,0,0
21250,GAB,Gabon,2020-02-10,0,0
21251,GAB,Gabon,2020-02-11,0,0
21252,GAB,Gabon,2020-02-12,0,0
21253,GAB,Gabon,2020-02-13,0,0
21254,GAB,Gabon,2020-02-14,0,0
21255,GAB,Gabon,2020-02-15,0,0
21256,GAB,Gabon,2020-02-16,0,0
21257,GAB,Gabon,2020-02-17,0,0
21258,GAB,Gabon,2020-02-18,0,0
21259,GAB,Gabon,2020-02-19,0,0
21260,GAB,Gabon,2020-02-20,0,0
21261,GAB,Gabon,2020-02-21,0,0
21262,GAB,Gabon,2020-02-22,0,0
21263,GAB,Gabon,2020-02-23,0,0
21264,GAB,Gabon,2020-02-24,0,0
21265,GAB,Gabon,2020-02-25,0,0
21266,GAB,Gabon,2020-02-26,0,0
21267,GAB,Gabon,2020-02-27,0,0
21268,GAB,Gabon,2020-02-28,0,0
21269,GAB,Gabon,2020-02-29,0,0
21270,GAB,Gabon,2020-03-01,0,0
21271,GAB,Gabon,2020-03-02,0,0
21272,GAB,Gabon,2020-03-03,0,0
21273,GAB,Gabon,2020-03-04,0,0
21274,GAB,Gabon,2020-03-05,0,0
21275,GAB,Gabon,2020-03-06,0,0
21276,GAB,Gabon,2020-03-07,0,0
21277,GAB,Gabon,2020-03-08,0,0
21278,GAB,Gabon,2020-03-09,0,0
21279,GAB,Gabon,2020-03-10,0,0
21280,GAB,Gabon,2020-03-11,0,0
21281,GAB,Gabon,2020-03-12,0,0
21282,GGY,Guernsey,2020-01-01,0,0
21283,GGY,Guernsey,2020-01-02,0,0
21284,GGY,Guernsey,2020-01-03,0,0
21285,GGY,Guernsey,2020-01-04,0,0
21286,GGY,Guernsey,2020-01-05,0,0
21287,GGY,Guernsey,2020-01-06,0,0
21288,GGY,Guernsey,2020-01-07,0,0
21289,GGY,Guernsey,2020-01-08,0,0
21290,GGY,Guernsey,2020-01-09,0,0
21291,GGY,Guernsey,2020-01-10,0,0
21292,GGY,Guernsey,2020-01-11,0,0
21293,GGY,Guernsey,2020-01-12,0,0
21294,GGY,Guernsey,2020-01-13,0,0
21295,GGY,Guernsey,2020-01-14,0,0
21296,GGY,Guernsey,2020-01-15,0,0
21297,GGY,Guernsey,2020-01-16,0,0
21298,GGY,Guernsey,2020-01-17,0,0
21299,GGY,Guernsey,2020-01-18,0,0
21300,GGY,Guernsey,2020-01-19,0,0
21301,GGY,Guernsey,2020-01-20,0,0
21302,GGY,Guernsey,2020-01-21,0,0
